"price","retail_price","units_sold","uses_ad_boosts","rating ","countries_shipped_to","origin_country","merchant_title","merchant_rating","product_id","discount","sales_revenue","units_sold_volume"
12,59,100,0,3.59,44,"CN","yangrenyun",4.01,"5c944d690d06de6f91b3a991",79.66,1200,"Very Low"
12,11,100,0,3.97,42,"CN","love ~xi",3.74,"5e7ef0c5014a212b80a7b19e",-9.09,1200,"Very Low"
12,11,100,1,1,25,"CN","aplusworld",3,"5f046ac0980447385a1a28e4",-9.09,1200,"Very Low"
11,84,100,1,3.47,36,"CN","chenxiangj",3.8,"5e6f1fb7fe4a5bb4b8bf36e5",86.90,1100,"Very Low"
11,10,100,1,2.77,49,"CN","angelxianv",3.55,"5ed9e4ba8ab15d0b4b04e50b",-10.00,1100,"Very Low"
11,10,100,1,4.14,41,"CN","aishoumat",3.97,"5eba352573d6765d88b36bdc",-10.00,1100,"Very Low"
11,10,100,0,3.96,14,"CN","yunquan",3.87,"5d11bd97dc99724d81941cf4",-10.00,1100,"Very Low"
11,51,100,1,3,43,"CN","guangzhoux",4,"5e799a568b59163b8a9d2c21",78.43,1100,"Very Low"
11,10,100,0,4.75,20,"CN","lovemall",3.7,"5ecf5d30e9f82b433471be88",-10.00,1100,"Very Low"
11,84,100,1,3.61,27,"CN","qiaoqiao10",3.86,"5e65d0ea5dc348884032a14e",86.90,1100,"Very Low"
11,30,100,1,4.11,45,"CN","dongguang ",4.21,"5e9d55038d475a01721c1c7f",63.33,1100,"Very Low"
11,42,100,0,4.24,105,"CN","binghexiao",4.37,"5caf39f0c1cfa228fccec57d",73.81,1100,"Very Low"
11,26,100,1,5,80,"CN","newgate",4.14,"5ef858a0d41d4c085fb829e6",57.69,1100,"Very Low"
11,10,100,1,4,32,"VE","tobeplayer",4.01,"5ddf65d292bf935981e0eaa7",-10.00,1100,"Very Low"
11,10,100,1,3.13,26,"CN","hanziye123",3.38,"5eaa6e36fa62c322bb57f78d",-10.00,1100,"Very Low"
11,10,100,0,3.55,32,"CN","zhiceyang",3.56,"5e6098d6aefd8aba77d88f6b",-10.00,1100,"Very Low"
11,10,100,1,3.8,26,"CN","alabaostor",3.94,"5ecb27f2a746691048f27232",-10.00,1100,"Very Low"
11,20,100,0,3.43,34,"CN","chentengyi",4.17,"5ea2877224b9643185e52b58",45.00,1100,"Very Low"
11,10,100,0,3.91,40,"CN","loft415",4.11,"5e93ffb081f3830154bf3585",-10.00,1100,"Very Low"
11,134,100,1,3.54,46,"CN","scomely",4.07,"5d1060d39ed281190dfcec91",91.79,1100,"Very Low"
11,10,100,1,4.38,139,"CN","hgcxdcxcc",4.28,"5eb4ebb47cac1223a5749cc2",-10.00,1100,"Very Low"
11,10,100,1,3.56,35,"CN","sklioppp",4.07,"5db12c316a6f680a03dba43d",-10.00,1100,"Very Low"
11,10,100,1,3.5,30,"CN","shiyipanpa",4.02,"5ed89a314342ce2530775c08",-10.00,1100,"Very Low"
11,16,100,1,2.92,16,"US","josephineo",3.67,"5ece1b9e57fd6f3ea96f0b26",31.25,1100,"Very Low"
11,17,100,1,3.4,43,"CN","sunnygee",3.92,"5ea27e10bea0a402811af6a8",35.29,1100,"Very Low"
11,89,100,0,3.46,52,"CN","ocean5for8",4.39,"5e21311e2e434806022e2d5f",87.64,1100,"Very Low"
11,84,100,0,3.46,40,"CN","vvfashion2",4.2,"5d5bb89494613054c04a2e21",86.90,1100,"Very Low"
11,14,100,0,3.16,94,"CN","roserose",4.06,"5de22bd604954c94ec9b6c99",21.43,1100,"Very Low"
11,10,100,1,3.96,27,"CN","shades dar",4.28,"5d0729b0f945bd59ac54b329",-10.00,1100,"Very Low"
11,10,100,1,3.46,41,"CN","charming_f",4.3,"5d5d038d99df1e17cc9313cf",-10.00,1100,"Very Low"
11,84,100,0,3.65,34,"US","tanyaporti",4.03,"5e6f1f18eb32d0b52d76cdbf",86.90,1100,"Very Low"
11,10,100,0,3.24,40,"CN","xulaiqingf",4.21,"5d5df4f9ab3178058cbd5906",-10.00,1100,"Very Low"
11,17,100,0,4.67,14,"CN","hanfangjin",3.71,"5ec39565bb9e684ea7371e7c",35.29,1100,"Very Low"
11,59,100,1,3.61,40,"CN","balabobo",4.18,"5ddf85feb3118e5ced0b8cf4",81.36,1100,"Very Low"
11,28,100,1,3.93,44,"CN","yingshengs",4.19,"5cf10d573818e44a8e42f255",60.71,1100,"Very Low"
11,13,100,0,3.87,41,"CN","asinastore",3.95,"5d1ea4a4c3467e6294d1ad0c",15.38,1100,"Very Low"
11,49,100,0,3.73,43,"CN","libo peng",4.14,"5d299060d270a82a82344c01",77.55,1100,"Very Low"
11,10,100,0,4.6,42,"CN","smeer co. ",4.12,"5ebb8a4dc5b72c3e982ec9c1",-10.00,1100,"Very Low"
11,10,100,1,3.09,38,"CN","star star ",3.97,"5c90908b8625751a972408f1",-10.00,1100,"Very Low"
11,59,100,0,3.66,54,"CN","yuanhuaxia",4.19,"5df1d9818b8232096b1f153b",81.36,1100,"Very Low"
11,10,100,0,3.73,68,"CN","long41",4.02,"5e97fdc8a558b636a9f4b239",-10.00,1100,"Very Low"
11,10,100,0,4.25,33,"CN","taizi",4.23,"5e9e512979c77d0abfe12ef2",-10.00,1100,"Very Low"
11,85,100,0,3.58,40,"CN","yourvogue",4.24,"5d57803644554b1b9200275f",87.06,1100,"Very Low"
11,10,100,0,3.29,80,"CN","sophie pre",3.73,"5d67944867b2c57d6f358338",-10.00,1100,"Very Low"
11,10,100,1,3.54,42,"CN","simply spe",4.16,"5e3baa8d8f7db5003fb33026",-10.00,1100,"Very Low"
11,50,100,1,3,36,"CN","zhihuigsho",2.94,"5ea79fc6579d081c80f57b08",78.00,1100,"Very Low"
11,89,100,0,3.77,37,"CN","specialfor",4.25,"5d5e5ca35cd08f2a40b53f48",87.64,1100,"Very Low"
11,10,100,1,3.32,18,"CN","camilleziy",4.32,"5ea7a6f6191e142dee990e0f",-10.00,1100,"Very Low"
11,59,100,1,4.33,41,"CN","shenzhenxi",3.96,"5ed0b14ac170044ba20d1b17",81.36,1100,"Very Low"
11,13,100,1,3.8,41,"CN","allenfan",4.02,"5ec23bea8bef5b2d1d994b95",15.38,1100,"Very Low"
11,10,100,1,3.12,55,"CN","wangjiangx",3.97,"5e96a75c5ccddf1c40dfcb9d",-10.00,1100,"Very Low"
11,10,100,0,5,42,"CN","happiness ",4.25,"5ed3bc0f48c418059f206943",-10.00,1100,"Very Low"
11,10,100,0,4.14,43,"CN","chinese st",4.26,"5b126e3ef1fce6262041d8b3",-10.00,1100,"Very Low"
11,26,100,0,4.25,70,"CN","laohaodai",4.05,"5ccd4ae4400cf976a05bea6e",57.69,1100,"Very Low"
11,22,100,1,2.71,43,"CN","alicadubec",4.02,"5de8c7d46beed03182792ce7",50.00,1100,"Very Low"
11,10,100,0,3.29,80,"CN","sophie pre",3.73,"5e843aabcde5b602e21d1e83",-10.00,1100,"Very Low"
11,10,100,1,4,39,"CN","taishon",3.93,"5eaa52ee64c7a230fe403a64",-10.00,1100,"Very Low"
11,47,100,0,4.39,40,"CN","glambition",4.36,"5df1ecfd5ae3500bbf3ba4d4",76.60,1100,"Very Low"
11,10,100,0,3.96,42,"CN","ppwiiixoza",4.28,"5cbdabea787e5828c3059a6c",-10.00,1100,"Very Low"
11,10,100,1,3.08,47,"CN","lqyaim",3.69,"5ed89213b14bb80600d2468a",-10.00,1100,"Very Low"
1,11,1000,1,3.8,41,"CN","flora bout",3.86,"5ee717cbcb636e7b8b597fc3",90.91,1000,"Low"
20,17,50,0,4.17,36,"CN","wanghaosho",3.92,"5e98015614b1cf44d90910da",-17.65,1000,"Very Low"
9,8,100,1,4.16,35,"CN","wang flag ",3.97,"5e4b795796159b77894f2afd",-12.50,900,"Very Low"
9,8,100,0,3.71,21,"CN","unforgetta",4.07,"5e9e96da6c4bc104801ae477",-12.50,900,"Very Low"
9,50,100,1,3.84,42,"CN","raverks",3.95,"5e5b7192cf4480c25cbc626c",82.00,900,"Very Low"
9,8,100,0,4.5,46,"CN","geichun",3.95,"5e426615a4662e4a214c6371",-12.50,900,"Very Low"
9,135,100,0,3.55,39,"CN","juxincheng",4.05,"5b04be45a7df63180c4f9c7e",93.33,900,"Very Low"
9,8,100,1,4.13,47,"CN","rmslkfgylo",4.24,"5ed213d6342ca33d87fe2ea4",-12.50,900,"Very Low"
9,10,100,1,3.84,39,"CN","amineefash",3.65,"5b12401145089b206d7a455e",10.00,900,"Very Low"
9,8,100,0,4.1,26,"CN","yxz888",4.02,"5eb3a12911440f2634f0dbb3",-12.50,900,"Very Low"
9,49,100,1,3.72,36,"CN","huajitoup",4.04,"5d42a8479ef2d22e268e050a",81.63,900,"Very Low"
9,9,100,1,5,44,"CN","new lucky",4.2,"5ec1ffa502f451526044f724",0.00,900,"Very Low"
9,8,100,0,3.7,81,"CN","fy251",3.89,"5e6f204282e6d6b567d051d7",-12.50,900,"Very Low"
9,59,100,0,3.69,42,"CN","longlongch",4.02,"5e0ac4a79691cb6cc1fa7323",84.75,900,"Very Low"
9,11,100,0,4.4,43,"CN","suzhou lev",3.93,"5e7d9c4eb880a0477d8103cb",18.18,900,"Very Low"
9,56,100,1,4.03,19,"US","ashley joh",3.71,"5e946e7e5a19660b52733c7e",83.93,900,"Very Low"
9,17,100,1,4.18,27,"CN","wenbao",4.13,"5eb619fb040a7f1fc2bbe3d0",47.06,900,"Very Low"
9,34,100,1,4.44,39,"CN","finingsy s",4.12,"5e54bf2ed1ef373d3ad6d1d9",73.53,900,"Very Low"
9,46,100,0,4.86,74,"CN","zhaoyunyun",4.23,"5e70ba09e3d51e1002f7cf8e",80.43,900,"Very Low"
9,34,100,1,3.14,40,"CN","rosewiner",3.53,"5eb0db681c4b1c25486d2e7e",73.53,900,"Very Low"
9,8,100,1,3.18,26,"CN","liuyaling6",3.73,"5eaa6d9c8d99eb3ec06709f4",-12.50,900,"Very Low"
9,22,100,1,3.3,43,"CN","styou",3.95,"5e95381c6072db2941108f3f",59.09,900,"Very Low"
9,17,100,0,3.63,107,"CN","wake up ch",4.29,"5ce69880afab7162455321fe",47.06,900,"Very Low"
9,8,100,0,4.07,22,"US","arthumcco",4.34,"5d26a954b93be477634336ab",-12.50,900,"Very Low"
9,8,100,1,4.07,30,"CN","jiedandan5",3.97,"5e5389135c21a2d11ef9b8e9",-12.50,900,"Very Low"
9,21,100,0,3.51,34,"CN","skate",4.11,"5936611a08f45940ce8b5e01",57.14,900,"Very Low"
9,84,100,1,3.73,43,"CN","resonal",3.91,"5c876f5b122fda4ffb5246d0",89.29,900,"Very Low"
16,14,50,0,4,34,"CN","hqmall",4.43,"5bce9924df97d42c05eef81e",-14.29,800,"Very Low"
8,7,100,0,3.83,23,"CN","liuxuelian",3.55,"5ecb7f7dc76c3c99918909f0",-14.29,800,"Very Low"
16,14,50,0,3.72,37,"CN","mj bags ou",4.32,"5e9fe3edda7e8a20bf1975ff",-14.29,800,"Very Low"
8,10,100,0,2.71,20,"CN","lianlie",3.89,"5ec5cf37cd3da70de19c3f18",20.00,800,"Very Low"
8,26,100,0,5,33,"CN","li shansha",3.66,"5ef0ef11f30aba4e22166d4b",69.23,800,"Very Low"
8,7,100,0,4.07,33,"CN","taizi",4.23,"5eb7863e696078086baec0ab",-14.29,800,"Very Low"
8,7,100,0,2.79,41,"CN","mycroft",4.34,"5aabae5e7ddb066f389e4e7b",-14.29,800,"Very Low"
8,92,100,0,3.56,55,"CN","wangjiangx",3.97,"5eafcf8a1f07813cd5404b52",91.30,800,"Very Low"
8,7,100,0,3.43,43,"CN","apgbeweh",4.13,"5eb4dfbb1284d61c96c43bad",-14.29,800,"Very Low"
8,9,100,1,4.08,39,"CN","modernhats",4.08,"5caeb60f046e927ba20e27eb",11.11,800,"Very Low"
8,59,100,1,4.05,18,"US","kinnlty",3.77,"5eb4ee2c48db4b0f42240401",86.44,800,"Very Low"
8,7,100,0,4.2,20,"CN","chenzhiqia",3.93,"5ed1d07c3577612ab0072657",-14.29,800,"Very Low"
8,9,100,0,3.38,41,"CN","weilongs",4.01,"5c355a86211ca154535af293",11.11,800,"Very Low"
8,7,100,0,4.04,37,"CN","shenzhen j",4.28,"5b14b26c978bdd2c6e21d987",-14.29,800,"Very Low"
8,30,100,0,3.47,35,"CN","yingzuo",3.95,"5d197f6647e7d46f98d78309",73.33,800,"Very Low"
8,7,100,0,4.39,20,"CN","zhuangxiuh",3.9,"5ed1d24d5aaa9c285e15cd64",-14.29,800,"Very Low"
8,26,100,0,3.07,40,"CN","lumeizi",3.19,"5ea6bb4678212d0c01c3476a",69.23,800,"Very Low"
8,7,100,1,3.89,28,"CN","shuilingji",4.08,"5ec1ed21f4cb0a320a390bca",-14.29,800,"Very Low"
8,7,100,0,3.14,32,"CN","feijituan",4.07,"5d5531bfde263a630dedc093",-14.29,800,"Very Low"
8,10,100,0,3.39,23,"CN","lycwang",3.68,"5ec5e362dfb6fa1a150123b5",20.00,800,"Very Low"
8,22,100,0,3.92,43,"CN","witkey bl",4.05,"5e8eb0f1ac17f03b1d4c585d",63.64,800,"Very Low"
8,7,100,0,4.19,21,"CN","fuzhoushic",3.85,"5e956110d55c740fe1578225",-14.29,800,"Very Low"
8,7,100,0,3.44,40,"CN","hongyuli",3.77,"5c93384658417d4d433feb91",-14.29,800,"Very Low"
8,7,100,1,4.57,37,"CN","yuan zheng",3.81,"5ea5128b91b00685e5fe387d",-14.29,800,"Very Low"
8,7,100,1,3,35,"CN","fomalhaut ",4.48,"5ebf9b2a6e0bd84bbf5edb18",-14.29,800,"Very Low"
8,51,100,0,4.29,43,"CN","msyongan",3.83,"5d78eb19cc404c03393c83b5",84.31,800,"Very Low"
8,11,100,0,3.87,25,"CN","micronite",4.04,"5e09ebecdc02a90154dc6bf0",27.27,800,"Very Low"
8,85,100,0,4.11,42,"CN","crystalhou",4.23,"5ceb892ba24a0f04545c69cd",90.59,800,"Very Low"
8,11,100,0,2.81,17,"CN","xbxiaodian",3.58,"5e68654e4d9d67070047a61b",27.27,800,"Very Low"
8,65,100,0,3.97,33,"CN","dsvie fash",3.88,"5e1bd924d7be4445acfa8c6d",87.69,800,"Very Low"
8,10,100,0,3.5,20,"CN","bodeng",3.79,"5ec4bf87c2112615ba1c66d4",20.00,800,"Very Low"
8,7,100,0,3.38,14,"CN","wait amome",3.84,"5e687ba49f25130c8ef07f36",-14.29,800,"Very Low"
8,21,100,0,4.06,48,"CN","jjqiiozoqv",4.27,"5d5a4895a5d03a4088690b06",61.90,800,"Very Low"
8,7,100,1,3.37,41,"CN","double bou",3.97,"5e82bd24239e991c07f02bf7",-14.29,800,"Very Low"
8,22,100,1,3.74,41,"CN","aidos",3.88,"5e86c211d22ae539102d25c7",63.64,800,"Very Low"
8,48,100,1,4.01,17,"CN","sonvgfht",3.85,"5e8ec06f45ca8b343769e77c",83.33,800,"Very Low"
8,10,100,0,4.07,23,"CN","liliangyu1",4.04,"5ec5ef713c5b5f21ae984f89",20.00,800,"Very Low"
8,7,100,0,2,41,"CN","adrea bout",4.07,"5eb4e78900cf4a1f5b5d0fe1",-14.29,800,"Very Low"
8,7,100,0,3.89,124,"CN","just_buy",4.1,"5bff59032065bf4285123b4a",-14.29,800,"Very Low"
8,13,100,0,4.04,51,"CN","huaxiangla",4.23,"5d2c36f4010ae87eef758d55",38.46,800,"Very Low"
8,7,100,0,4.39,38,"CN","xiaoxia091",4.21,"5c6782e351aa00744af69565",-14.29,800,"Very Low"
8,7,100,1,3.86,28,"CN","fangyin",4.39,"5d832e8bdfe9c5124cb98bd2",-14.29,800,"Very Low"
8,7,100,0,3.9,21,"CN","elim fashi",4.32,"5e9e8c496f15e20742bd4172",-14.29,800,"Very Low"
8,85,100,0,3.5,45,"CN","justfashio",3.99,"5ea11f79e2a3123494955d83",90.59,800,"Very Low"
8,7,100,1,3.33,40,"CN","duhan",4.37,"5ed49e6cbddbc879074ce8db",-14.29,800,"Very Low"
8,22,100,1,4.6,24,"CN","building d",4.24,"5ea139e452f5470ac02279e2",63.64,800,"Very Low"
8,7,100,1,3.52,41,"CN","leiston",3.93,"5e9692898a10221b310986c9",-14.29,800,"Very Low"
8,47,100,1,4.33,43,"CN","shenzhen d",4.58,"5d1c260af02c727e3c3d0c61",82.98,800,"Very Low"
8,17,100,1,2.75,40,"CN","unnistore",4.03,"5eb4dcebdaa4b90940076979",52.94,800,"Very Low"
8,7,100,0,4,23,"CN","yangshaoku",3.79,"5ecb7e7bdc30f61965688c68",-14.29,800,"Very Low"
8,22,100,1,4,43,"CN","witkey bl",4.05,"5e9d251ec741acb9f508e014",63.64,800,"Very Low"
8,59,100,0,3.78,41,"CN","lzara",3.87,"5e40f1f893ca5f428e2471d3",86.44,800,"Very Low"
8,76,100,1,3.64,25,"CN","qiuyu66058",3.51,"5ec4d25fa7ed5dd27f74ad31",89.47,800,"Very Low"
8,43,100,0,3.57,36,"CN","hxt520",3.99,"5ea10e2c617580260d55310a",81.40,800,"Very Low"
8,25,100,1,4,43,"CN","zhishukuai",4.11,"5e3e5d332c3e1f0734f6740a",68.00,800,"Very Low"
8,85,100,1,4.5,15,"CN","kelecha1",3.9,"5eedd34f85d8a51957774703",90.59,800,"Very Low"
8,7,100,0,3.8,14,"CN","520daiwenq",4.05,"5ecb231abbaf9c260ba413ea",-14.29,800,"Very Low"
15,13,50,1,4.4,36,"CN","zhuhongyus",3.68,"5e967c5fb8172805c0956fd3",-15.38,750,"Very Low"
7,33,100,0,2.75,43,"CN","xinsheng",3.92,"5cf8d241b5db0b3d18364572",78.79,700,"Very Low"
7,9,100,0,3.23,40,"CN","loft415",4.11,"5e9167baf5ad2a474363ebaf",22.22,700,"Very Low"
7,6,100,0,3.65,18,"CN","better int",3.63,"5e9e9f8aca869939b544a886",-16.67,700,"Very Low"
7,6,100,1,3.64,104,"CN","an honor t",4.26,"5eb207e9beadef0479cd7271",-16.67,700,"Very Low"
7,6,100,0,4.26,31,"CN","chooop",3.84,"5e4267d60640954a435e64f5",-16.67,700,"Very Low"
7,6,100,0,2.75,24,"CN","fengjinyin",3.91,"5eec894c4625d53252ad6e09",-16.67,700,"Very Low"
7,6,100,0,4.09,139,"CN","sanshu.tra",4.34,"5e76bdc3e92186db5697bf62",-16.67,700,"Very Low"
7,6,100,0,3.69,36,"CN","liminny",3.87,"5a3e135e8b9e474d8ced3d13",-16.67,700,"Very Low"
7,6,100,0,3.83,26,"CN","luguolong3",3.83,"5e1c35b8fcc85c5446a0a8af",-16.67,700,"Very Low"
7,6,100,1,3.67,23,"CN","suyi techn",4.05,"5cc7b4c98b94871ee33b33b6",-16.67,700,"Very Low"
7,6,100,0,3.8,45,"CN","enjoy the ",4.22,"5c9212fc8de79667e3c7ca59",-16.67,700,"Very Low"
7,6,100,0,5,41,"CN","aishoumat",3.97,"5edf1267c771c4255ceee25d",-16.67,700,"Very Low"
7,6,100,0,3.72,22,"CN","hello fash",4.13,"5e95cf4cce38972f9c579599",-16.67,700,"Very Low"
7,6,100,1,3.81,49,"CN","white fff ",3.77,"5e951bd77e3ea319cb8c4d83",-16.67,700,"Very Low"
7,34,100,1,4.52,35,"CN","yang min b",4.15,"5e04554af2db2e0211989d36",79.41,700,"Very Low"
7,6,100,0,3.6,127,"CN","lindieduxi",4.16,"5dea1d9cec016f062ce8aab1",-16.67,700,"Very Low"
7,6,100,1,4.57,27,"CN","spaklestar",4.43,"5e7e0c35e27371898f419f5d",-16.67,700,"Very Low"
7,6,100,0,3.95,40,"CN","citizenrep",3.96,"5dfd9633ddee91057e0018d2",-16.67,700,"Very Low"
7,6,100,0,4.07,44,"CN","rell mail",4.16,"5df49c4732950d0102838a00",-16.67,700,"Very Low"
7,84,100,1,3.7,38,"CN","amzhangda8",3.78,"5e7d7a3e796e353360f42fc7",91.67,700,"Very Low"
7,6,100,0,5,140,"AT","tutishop",5,"5f01c514792d0b94d29d0cb6",-16.67,700,"Very Low"
7,6,100,0,4,24,"CN","nmgyusj",4.04,"5ed6032d69876d3e38e34bcc",-16.67,700,"Very Low"
7,6,100,1,4.07,41,"CN","aishopping",4.24,"5e857321f53c3d2d8f25e7ed",-16.67,700,"Very Low"
7,6,100,1,3,41,"CN","dengqinghu",3.93,"5ea8cfb44e671a04ca0e5b79",-16.67,700,"Very Low"
7,81,100,1,3.57,43,"CN","midd co. l",3.86,"5e5cae2fa25ca51880cf47ef",91.36,700,"Very Low"
7,17,100,1,3.89,35,"CN","margot mis",4,"5e3ec653022fe610e3dc5b72",58.82,700,"Very Low"
7,43,100,0,3.71,40,"CN","tingshen",3.88,"5e3fa5ca9c4021248d4e1c37",83.72,700,"Very Low"
7,6,100,0,4.15,56,"CN","liufengjia",4.14,"5c95ca01202e6b700d5c5ee4",-16.67,700,"Very Low"
7,26,100,0,2.9,33,"CN","yuanshangm",3.19,"5e68ffbbe97f758d0698e049",73.08,700,"Very Low"
7,22,100,0,4.46,51,"US","bethaz19",4.24,"5caed93ee8567b275e1ca8d8",68.18,700,"Very Low"
7,14,100,0,4.24,43,"CN","libo peng",4.14,"5e3684770ee1810ee4160d27",50.00,700,"Very Low"
7,6,100,0,3.36,21,"CN","fuzhoushic",3.85,"5e9e714ed8ffeb004ec08270",-16.67,700,"Very Low"
13,11,50,0,4.33,79,"CN","welline",4.09,"5c74e0aec25639192b9e2275",-18.18,650,"Very Low"
6,7,100,1,4,44,"CN","autumn2014",4.05,"5ec4cea618f3b9c71fc3c49f",14.29,600,"Very Low"
12,85,50,1,4.75,35,"CN","mawenru646",4.18,"5edb2db0fcc85c2e12014395",85.88,600,"Very Low"
6,145,100,1,3.83,49,"CN","jiutunheci",4.16,"5e782fc60185361b7bee805f",95.86,600,"Very Low"
6,6,100,0,3.47,45,"CN","sangboo st",3.87,"5e9ea7ba3a27db3e80bb7b6e",0.00,600,"Very Low"
6,6,100,0,3.07,27,"CN","xinxinshis",3.93,"5e1eae0d2823cf0ad7d20358",0.00,600,"Very Low"
12,11,50,0,4.24,36,"CN","puzhengxin",3.84,"5e951eb4c7783d0a9a876292",-9.09,600,"Very Low"
12,14,50,0,3.88,22,"CN","fengguijie",3.88,"5ea7e2d9d113700dcbc76b82",14.29,600,"Very Low"
6,34,100,0,3.8,41,"CN","zhaodongme",3.93,"5e9d476c03df0b35e16bc678",82.35,600,"Very Low"
6,6,100,0,4,23,"CN","zhuangyupi",3.87,"5ed1b644b1e34008ce012d4b",0.00,600,"Very Low"
6,6,100,1,5,27,"CN","gaoying666",4.04,"5ed8b757c840df324c7796aa",0.00,600,"Very Low"
6,6,100,0,3.93,38,"CN","mermaid 's",4.05,"5cd3e833034a3c2ceeed0ba9",0.00,600,"Very Low"
6,17,100,0,4.14,74,"US","trustlie",4.17,"5c7a4ff0fc2f9d2ebdc57be4",64.71,600,"Very Low"
6,7,100,1,4.31,41,"CN","owiner",4,"5eacf4bd2f2def0238b0aec6",14.29,600,"Very Low"
6,6,100,0,3.3,31,"CN","seaboy2",4.22,"5d4925eb8972ff23164bbd2a",0.00,600,"Very Low"
6,20,100,0,3.08,43,"CN","langwei ga",3.93,"5e97e0c7cb3cec329c7b4e98",70.00,600,"Very Low"
6,16,100,1,3.11,18,"CN","listone",3.87,"5eb650f019701819801f42b2",62.50,600,"Very Low"
6,17,100,0,3.47,49,"CN","wufangzhon",4.22,"5e807b83a887540e4049dd31",64.71,600,"Very Low"
12,17,50,0,4.17,37,"CN","joy store",4.39,"5eb282013b3dda03d08d5f6d",29.41,600,"Very Low"
6,11,100,0,3,17,"CN","myunxiaodi",4.03,"5d2d3c9ed5c6b00249163289",45.45,600,"Very Low"
6,6,100,0,3.4,14,"CN","mazhiyong.",3.63,"5eba05b08c884a0bddd0ad96",0.00,600,"Very Low"
6,6,100,1,3.99,38,"CN","zhtdxyscdy",4.15,"5c60e1b2a74fd43d1ebfe639",0.00,600,"Very Low"
6,6,100,1,4.27,43,"CN","jingjingon",3.9,"5e3a58fbab71890480516a09",0.00,600,"Very Low"
6,7,100,0,3.31,40,"CN","zaitaowang",4.17,"5e91713952bdf84d21150eaa",14.29,600,"Very Low"
6,6,100,1,3.13,41,"CN","paoyeye",4.08,"5e69cad1c01db73c10b938e7",0.00,600,"Very Low"
6,26,100,0,3.25,40,"CN","lxm545",3.65,"5e6b0d747962cf365c8085dc",76.92,600,"Very Low"
6,11,100,0,4,25,"CN","lianhaiqin",3.77,"5e7ee69fa9d2ef00550fedaf",45.45,600,"Very Low"
6,8,100,1,3.31,40,"CN","lanniesdes",3.98,"5ec49d527d7044ccfa3f1c04",25.00,600,"Very Low"
6,6,100,1,3.67,38,"CN","fashion ha",4.04,"5e142dee04c3e579e89576a3",0.00,600,"Very Low"
12,11,50,1,3.29,36,"CN","wandonqius",3.46,"5e9afadf98c04211c179fcf4",-9.09,600,"Very Low"
6,6,100,0,3.83,23,"CN","liuzongbin",3.78,"5ecc7c381d9d7640d5507759",0.00,600,"Very Low"
5.95,6,100,1,3.21,26,"US","silveres_9",3.85,"5e902948fac97a32c1e5e38e",0.83,595,"Very Low"
5.92,9,100,1,3.71,43,"CN","zhenhaogou",4.21,"5e59c5f9bd11e71903d79ec3",34.22,592,"Very Low"
5.89,5,100,1,4.15,30,"CN","yangyanyao",3.99,"5ed0a8c8ada718467c37424f",-17.80,589,"Very Low"
5.86,5,100,1,4.55,23,"CN","fanxiaoyin",4.36,"5ed49b78c445ee6481e1d100",-17.20,586,"Very Low"
5.85,43,100,1,3.67,45,"CN","super busi",4.34,"5e97129b6ee2a91a8067702e",86.40,585,"Very Low"
5.84,56,100,0,3.28,43,"CN","happyshooo",4.02,"5c136c3cb870cf4e458afee4",89.57,584,"Very Low"
5.84,5,100,0,4.04,25,"CN","mayuhiao",3.96,"5eb10d32f12bf74120b0fd1e",-16.80,584,"Very Low"
5.83,64,100,1,3.19,9,"CN","skybluesho",4.12,"5ea16697e791c05f2a5d0c6a",90.89,583,"Very Low"
5.83,5,100,0,4.36,24,"CN","dernmuur",3.95,"5e9932cab3eafb25c00ba79f",-16.60,583,"Very Low"
5.81,30,100,0,2.61,41,"CN","denas fash",3.89,"5e743eded2656b046017c719",80.63,581,"Very Low"
5.8,8,100,1,3.83,43,"CN","cuetaes",3.92,"5e7adc5458a95b3323a3c6eb",27.50,580,"Very Low"
5.79,9,100,1,3.96,43,"CN","lost red f",3.72,"5e50d4805cb11404c0659096",35.67,579,"Very Low"
5.78,9,100,1,3.71,43,"CN","sunnygee",3.92,"5e8aae44079d800040436ad9",35.78,578,"Very Low"
5.77,5,100,1,4,31,"CN","hufscfshku",3.92,"5ec773b5967eb036b2c2e668",-15.40,577,"Very Low"
5.77,9,100,0,2.9,43,"CN","dawtgkaopa",4,"5d69df6c8b2a8b61e7b3eb0c",35.89,577,"Very Low"
5.75,16,100,1,4.26,32,"CN","jhjuhao",4.44,"5e3e1e80659f9c012d05e35c",64.06,575,"Very Low"
5.74,5,100,1,3.38,30,"CN","keepahorse",4.14,"5e6079792389e6a7ef176eed",-14.80,574,"Very Low"
5.73,5,100,0,4.03,137,"CN","chuxinmile",4,"5dc51020f73ea90d48c68531",-14.60,573,"Very Low"
5.73,5,100,0,3.86,42,"CN","simply spe",4.16,"5e423fd2cfe75d335f1cb59f",-14.60,573,"Very Low"
5.72,9,100,0,2.5,33,"CN","tongxiao",3.9,"5eafa3137a265f22445c1482",36.44,572,"Very Low"
5.66,6,100,0,3.08,35,"CN","sklioppp",4.07,"5eb0b91db0d5d210fe8ac2ff",5.67,566,"Very Low"
5.66,5,100,1,3.41,48,"CN","keidjur",3.83,"5e4501ec336e3e324049e199",-13.20,566,"Very Low"
5.65,26,100,0,3.67,32,"CN","qb_fashion",4.3,"5e60961c7ba7dc614091b57f",78.27,565,"Very Low"
